matreial,materialDescription,quantity,postingDate,cost,movementType,Movement Type Text,Material Document,Document Date,Reference,Storage Location,Customer,userName,Collective number,Time of Entry,reasonArea
320/A7226,FUEL FILTER ASSEMBLY RH,-2,08/02/2024,-430.48,551,GI scrapping,4005828450,08/02/2024,,PROD,,CAZACUCL,,14:20:31,DAMAGED CASING
331/50108,(P) HANDBRAKE GAITER,-1,08/02/2024,-1.96,551,GI scrapping,4005827952,08/02/2024,,PROD,,CAZACUCL,,13:58:37,RIPPED
332/C3329,3/8 BSP HYD HOSE 10620 LONG,-2,08/02/2024,-54.62,551,GI scrapping,4005828450,08/02/2024,,PROD,,CAZACUCL,,14:20:31,DAMAGED CASING
332/F0077,INDUCTION MOULDING,-1,08/02/2024,-5.33,551,GI scrapping,4005827956,08/02/2024,,PROD,,CAZACUCL,,13:59:23,CLUSHED PLASTIC
332/F0839,BATTERY 12V 1000CCA,-1,08/02/2024,-70.01,551,GI scrapping,4005827974,08/02/2024,,PROD,,CAZACUCL,,14:02:13,BATTERY FLAT
332/G1674,WA REAR SPEED DECAL MTG P33,-1,08/02/2024,-10.78,551,GI scrapping,4005828296,08/02/2024,,PROD,,CAZACUCL,,14:18:35,OVERSPRAY
333/D5420,ABI TOP HOSE - T4,-2,08/02/2024,-25.73,551,GI scrapping,4005828259,08/02/2024,,PROD,,CAZACUCL,,14:12:16,DAMAGED
333/G9820,FUEL COOLER,-1,08/02/2024,-15.07,551,GI scrapping,4005827958,08/02/2024,,PROD,,CAZACUCL,,14:00:55,BEND PIPE
333/H1529,P90 T4F FUEL TANK ABI,-1,08/02/2024,-187.74,551,GI scrapping,4005826904,08/02/2024,,PROD,,CAZACUCL,,12:44:42,PARTS REMOVED
334/F4714,LIFT ARM SUPPORT DEVICE (RED),-1,08/02/2024,-6.96,551,GI scrapping,4005826412,08/02/2024,,PROD,,CAZACUCL,,12:15:37,PAINT OVERSPRAY
346/00500,(P) FUEL FILLER NECK (SEK),-2,08/02/2024,-13.42,551,GI scrapping,4005827957,08/02/2024,,PROD,,CAZACUCL,,14:00:06,STUD SNAPPED
400/B7241,ABI DIPSTICK HMH,-1,08/02/2024,-14.77,551,GI scrapping,4005827815,08/02/2024,,PROD,,CAZACUCL,,13:56:00,DIPSTICK BEND
400/D8596,SA FENDER LH TRIM 6,-1,08/02/2024,-17.78,551,GI scrapping,4005828250,08/02/2024,,PROD,,CAZACUCL,,14:10:48,SCRATCHED
400/D8659,SA FENDER BASE LH,-1,08/02/2024,-17.78,551,GI scrapping,4005826315,08/02/2024,,PROD,,CAZACUCL,,12:08:50,SCRATCHED
400/D9315,SA FENDER RH TRIM 7,-1,08/02/2024,-17.78,551,GI scrapping,4005826315,08/02/2024,,PROD,,CAZACUCL,,12:08:50,SCRATCHED
400/D9315,SA FENDER RH TRIM 7,-1,08/02/2024,-17.78,551,GI scrapping,4005828148,08/02/2024,,PROD,,CAZACUCL,,14:07:19,DAMAGED
400/D9512,SA FENDER LH TRIM 7,-1,08/02/2024,-17.78,551,GI scrapping,4005826518,08/02/2024,,PROD,,CAZACUCL,,12:23:17,SCRATCHED
400/N4856,ROCKINGER - MANUAL PIN,-1,08/02/2024,-77.53,551,GI scrapping,4005826297,08/02/2024,,PROD,,CAZACUCL,,12:04:03,PARTS REMOVED
400/N4932,LADDER - PITON ONLY,-1,08/02/2024,-349.87,551,GI scrapping,4005826299,08/02/2024,,PROD,,CAZACUCL,,12:04:58,PARTS REMOVED
401/T8634,WA PIPE ATB COOLER END,-1,08/02/2024,-14.21,551,GI scrapping,4005828297,08/02/2024,,PROD,,CAZACUCL,,14:19:24,OPEN TO ELEMENTS
401/Z1258,FRONT COVER,-1,08/02/2024,-17.02,551,GI scrapping,4005828048,08/02/2024,,PROD,,CAZACUCL,,14:03:53,SCRATCHED FACE
402/D4391,LIFT RAM TROUGH-P981,-3,08/02/2024,-103.32,551,GI scrapping,4005826319,08/02/2024,,PROD,,CAZACUCL,,12:14:56,DAMAGED
402/D4391,LIFT RAM TROUGH-P981,-1,08/02/2024,-34.44,551,GI scrapping,4005828202,08/02/2024,,PROD,,CAZACUCL,,14:09:10,CRUSHED
402/D8621,SA FENDER LH CONSTRUCTION,-1,08/02/2024,-17.78,551,GI scrapping,4005828207,08/02/2024,,PROD,,CAZACUCL,,14:09:52,PAINT OVERSPRAY
402/F7476,P981 RH REAR FENDER,-1,08/02/2024,-27.85,551,GI scrapping,4005826315,08/02/2024,,PROD,,CAZACUCL,,12:08:50,SCRATCHED
402/H1407,ABI CPK ST5 112-129kW DTV,-2,08/02/2024,"-1,362.48",551,GI scrapping,4005827978,08/02/2024,,PROD,,CAZACUCL,,14:02:54,"PARTS REMOVED, DAMAGED FI"
402/L5545,SA FENDER BASE FL,-1,08/02/2024,-29.67,551,GI scrapping,4005828148,08/02/2024,,PROD,,CAZACUCL,,14:07:19,DAMAGED
614/80104,HOSE 5/8 1815,-1,08/02/2024,-7.92,551,GI scrapping,4005827950,08/02/2024,,PROD,,CAZACUCL,,13:57:54,OPEN TO ELEMENTS
700/50129,REAR LIGHT & PLINTH CLUST,-1,08/02/2024,-13.46,551,GI scrapping,4005828063,08/02/2024,,PROD,,CAZACUCL,,14:04:28,BROKEN LENS
700/50130,REAR LIGHT & PLINTH CLUST,-2,08/02/2024,-28.1,551,GI scrapping,4005828296,08/02/2024,,PROD,,CAZACUCL,,14:18:35,OVERSPRAY
716/S3395,M12 LLMI PWM TDCR SG 50PC,-1,08/02/2024,-116,551,GI scrapping,4005828259,08/02/2024,,PROD,,CAZACUCL,,14:12:16,DAMAGED
123/04055,CAP,-1,07/02/2024,-9.26,551,GI scrapping,4005780217,07/02/2024,,PROD,,HOPKINSTR,,09:56:31,DENTED
158/30491,MIRROR,-1,07/02/2024,-6.69,551,GI scrapping,4005781332,07/02/2024,,PROD,,HOPKINSTR,,11:11:18,DAMAGED MIRROR
160/00982,EAR PAD ASSY. NYLUBE,-3,07/02/2024,-8.16,551,GI scrapping,4005782246,07/02/2024,,PROD,,HOPKINSTR,,12:06:14,DAMAGED
160/15137,Pump Vacuum,-2,07/02/2024,-126.05,551,GI scrapping,4005793909,07/02/2024,,PROD,,HOPKINSTR,,14:37:06,DAMAGED
162/01562,GUARD TRASH,-1,07/02/2024,-9.23,551,GI scrapping,4005780963,07/02/2024,,PROD,,HOPKINSTR,,10:53:07,PAINT DAMAGE1
162/02710,MOUNTING RUBBER,-2,07/02/2024,-1.26,551,GI scrapping,4005781331,07/02/2024,,PROD,,HOPKINSTR,,11:10:32,DAMAGED THREAD
1620/2053,ADAPTOR 3/8BSPx3/4SAE,-25,07/02/2024,-8.4,551,GI scrapping,4005781968,07/02/2024,,PROD,,HOPKINSTR,,11:56:02,CONTAMINATED
25/221025,VALVE,-1,07/02/2024,-313.38,551,GI scrapping,4005794769,07/02/2024,,PROD,,HOPKINSTR,,15:43:48,DAMAGED SOLENOID
32/925421,FILLER BREATHER CAP,-1,07/02/2024,-15.65,551,GI scrapping,4005782644,07/02/2024,,PROD,,HOPKINSTR,,12:32:17,DENTED
32/925421,FILLER BREATHER CAP,-3,07/02/2024,-46.95,551,GI scrapping,4005794865,07/02/2024,,PROD,,HOPKINSTR,,15:53:03,DENTED
320/A7181,FUEL LIFT PUMP,-1,07/02/2024,-232.39,551,GI scrapping,4005794897,07/02/2024,,PROD,,CAZACUCL,,15:57:13,OPEN TO ELEMENTS
320/A8521,128cc A/C Compressor,-1,07/02/2024,-78.75,551,GI scrapping,4005793907,07/02/2024,,PROD,,HOPKINSTR,,14:36:28,O RINGS MISSING
320/A9069,COOLANT CTRL VALVE AT 12V HHP,-1,07/02/2024,-23,551,GI scrapping,4005781030,07/02/2024,,PROD,,HOPKINSTR,,10:55:37,LOOSE THREAD
320/D9836,NOx SENSOR - 12V SHORT,-1,07/02/2024,-100,551,GI scrapping,4005794761,07/02/2024,,PROD,,HOPKINSTR,,15:41:20,DAMAGED WIRES
331/57828,RECEIVER/DRIER COVER,-1,07/02/2024,-3.45,551,GI scrapping,4005781829,07/02/2024,,PROD,,HOPKINSTR,,11:45:47,DAMAGED
331/59793,WEAR PAD ASSY,-2,07/02/2024,-9.22,551,GI scrapping,4005782247,07/02/2024,,PROD,,HOPKINSTR,,12:06:47,DAMAGED
331/59796,WEAR PAD ASSY,-1,07/02/2024,-4.4,551,GI scrapping,4005782249,07/02/2024,,PROD,,HOPKINSTR,,12:07:32,WRONG PART
331/63982,EXTERIOR MIRROR ASSY - 7182.320.B.JCB,-1,07/02/2024,-4.56,551,GI scrapping,4005780219,07/02/2024,,PROD,,HOPKINSTR,,09:58:28,DAMAGED
332/C1559,WA-FUEL TANK GUARD,-1,07/02/2024,-14.18,551,GI scrapping,4005797669,07/02/2024,,PROD,,CAZACUCL,,16:12:52,DAMAGED
332/C2278,DRIVE SHAFT FRONT,-1,07/02/2024,-77.64,551,GI scrapping,4005781105,07/02/2024,,PROD,,HOPKINSTR,,11:04:03,TAKEN APART
332/C7105,VALVE BLOCK MOUNTING BRACKET,-3,07/02/2024,-19.74,551,GI scrapping,4005781460,07/02/2024,,PROD,,HOPKINSTR,,11:18:22,CROSS THREADED
332/C7931,CHECK VALVE (E6B060Z - 395 - N599),-2,07/02/2024,-105.4,551,GI scrapping,4005782336,07/02/2024,,PROD,,HOPKINSTR,,12:14:24,OPEN TO ELEMENTS
332/D2730,H/BRAKE CABLE PS750,-1,07/02/2024,-8.07,551,GI scrapping,4005789970,07/02/2024,,PROD,,HOPKINSTR,,14:25:48,CIRCLIP MISSING
332/E5772,Valve Block,-2,07/02/2024,"-1,666.75",551,GI scrapping,4005781463,07/02/2024,,PROD,,HOPKINSTR,,11:19:17,CONTAMINATED/DAMAGED
332/E7302,VALVE BLOCK 5 SPOOL,-1,07/02/2024,-682.34,551,GI scrapping,4005781405,07/02/2024,,PROD,,HOPKINSTR,,11:16:45,MISSING SOLENOID
332/E9641,WA SUPPORT BRACKET,-1,07/02/2024,-2.71,551,GI scrapping,4005793878,07/02/2024,,PROD,,HOPKINSTR,,14:35:49,THREADS MISSING
332/E9930,(W) (P) HOSE COVER,-5,07/02/2024,-53,551,GI scrapping,4005782643,07/02/2024,,PROD,,HOPKINSTR,,12:30:16,PAINT DAMAGE
332/G1674,WA REAR SPEED DECAL MTG P33,-1,07/02/2024,-10.78,551,GI scrapping,4005781260,07/02/2024,,PROD,,HOPKINSTR,,11:06:11,BOLT SNAPPED OFF IN THREA
332/G6750,WA FRONT COVER,-1,07/02/2024,-9.65,551,GI scrapping,4005782412,07/02/2024,,PROD,,HOPKINSTR,,12:19:03,PAINT DAMAGE
332/H6536,C/B VALVE - EXT 5AW/5TW,-1,07/02/2024,-152.48,551,GI scrapping,4005794662,07/02/2024,,PROD,,HOPKINSTR,,15:32:57,OPEN TO ELEMENTS
332/H6719,FRONT LH FENDER,-1,07/02/2024,-28.72,551,GI scrapping,4005794787,07/02/2024,,PROD,,HOPKINSTR,,15:46:51,DAMAGED
332/H7264,ABI 55KW INDUCTION,-1,07/02/2024,-10.72,551,GI scrapping,4005797796,07/02/2024,,PROD,,CAZACUCL,,16:21:11,OPEN TO ELEMENTS
332/L7118,WA BRACKET ECU,-1,07/02/2024,-1.55,551,GI scrapping,4005781003,07/02/2024,,PROD,,HOPKINSTR,,10:54:41,BENT OUT OF SHAPE
332/S4517,FENDER MOULDING,-3,07/02/2024,-75.36,551,GI scrapping,4005794786,07/02/2024,,PROD,,HOPKINSTR,,15:46:10,DAMAGED
333/C2962,FUEL HOSE,-1,07/02/2024,-5.18,551,GI scrapping,4005793015,07/02/2024,,PROD,,HOPKINSTR,,14:33:53,DAMAGED END
333/C3780,(W) (P) COVER POD BASE FRONT,-2,07/02/2024,-2.72,551,GI scrapping,4005782414,07/02/2024,,PROD,,HOPKINSTR,,12:19:41,PAINT DAMAGE
333/C6881,MOUNTING STRIP,-1,07/02/2024,-4,551,GI scrapping,4005782622,07/02/2024,,PROD,,HOPKINSTR,,12:28:26,PAINT DAMAGE
333/C6931,WA P42 REAR COVER,-1,07/02/2024,-15.08,551,GI scrapping,4005781402,07/02/2024,,PROD,,HOPKINSTR,,11:15:11,MISSING STUD
333/C8745,ABI DIPSTICK PS750 LONG B/BOX,-1,07/02/2024,-9.83,551,GI scrapping,4005790881,07/02/2024,,PROD,,HOPKINSTR,,14:28:42,DIPSTICK BENT
333/C8745,ABI DIPSTICK PS750 LONG B/BOX,-1,07/02/2024,-9.83,551,GI scrapping,4005789131,07/02/2024,,PROD,,HOPKINSTR,,14:23:06,NO INNER DIPSTICK
333/D4509,BELT GUARD,-1,07/02/2024,-1.35,551,GI scrapping,4005782461,07/02/2024,,PROD,,HOPKINSTR,,12:21:04,DAMAGED
333/D8450,PIPE-BRAKE SERVO-FEED,-17,07/02/2024,-74.29,551,GI scrapping,4005788922,07/02/2024,,PROD,,HOPKINSTR,,14:22:23,DAMAGED/BENT
333/E0453,C/B VALVE - EXT 5AX,-1,07/02/2024,-165.99,551,GI scrapping,4005794666,07/02/2024,,PROD,,HOPKINSTR,,15:37:21,OPEN TO ELEMENTS
333/E1739,R.H. PLATE W.A.,-2,07/02/2024,-4.4,551,GI scrapping,4005782334,07/02/2024,,PROD,,HOPKINSTR,,12:13:40,DAMAGED
333/E3397,HEADER TANK COVER,-1,07/02/2024,-1.26,551,GI scrapping,4005780216,07/02/2024,,PROD,,HOPKINSTR,,09:55:48,MIRROR DAMAGE
333/F1979,SA WEAR PAD,-1,07/02/2024,-5.83,551,GI scrapping,4005782079,07/02/2024,,PROD,,HOPKINSTR,,12:01:18,INCOMPLETE
333/F9533,WA FAN SUCTION PIPE,-1,07/02/2024,-9.15,551,GI scrapping,4005794920,07/02/2024,,PROD,,HOPKINSTR,,15:58:09,PAINT DAMAGE
333/G6311,WA SUPPLY MODULE MTG,-1,07/02/2024,-5.61,551,GI scrapping,4005781961,07/02/2024,,PROD,,HOPKINSTR,,11:50:06,BOLT SNAPPED IN TAP
333/H1529,P90 T4F FUEL TANK ABI,-2,07/02/2024,-375.48,551,GI scrapping,4005794785,07/02/2024,,PROD,,HOPKINSTR,,15:45:28,DAMAGED
333/H3444,GA FUSES,-1,07/02/2024,-23.05,551,GI scrapping,4005780915,07/02/2024,,PROD,,HOPKINSTR,,10:48:20,PARTS MISSING
333/H5113,5AW VALVE BLOCK BRACKET,-1,07/02/2024,-32.9,551,GI scrapping,4005781408,07/02/2024,,PROD,,HOPKINSTR,,11:17:40,CROSS THREADED
333/H8382,WORKLIGHT HITCH LED,-2,07/02/2024,-79.28,551,GI scrapping,4005782519,07/02/2024,,PROD,,HOPKINSTR,,12:25:45,BROKEN GLASS
333/H9146,p90 FILL MOULDING,-1,07/02/2024,-8.22,551,GI scrapping,4005794669,07/02/2024,,PROD,,HOPKINSTR,,15:39:49,PAINT DAMAGE
333/H9146,p90 FILL MOULDING,-3,07/02/2024,-24.66,551,GI scrapping,4005794924,07/02/2024,,PROD,,CAZACUCL,,15:59:21,DAMAGED
333/H9768,WORKLIGHT HITCH 55w INCAN,-1,07/02/2024,-14.34,551,GI scrapping,4005780810,07/02/2024,,PROD,,HOPKINSTR,,10:39:49,DAMAGED
333/L8140,ABI DIPSTICK PS750,-1,07/02/2024,-8.07,551,GI scrapping,4005789602,07/02/2024,,PROD,,HOPKINSTR,,14:24:34,DIPSTICK DAMAGED
334/C5492,BOOM STRUT BRACKET,-10,07/02/2024,-52,551,GI scrapping,4005781037,07/02/2024,,PROD,,HOPKINSTR,,10:59:17,PAINT DAMAGE
334/C5696,PO CBV - LIFT RAM - NON S,-1,07/02/2024,-115.88,551,GI scrapping,4005781967,07/02/2024,,PROD,,HOPKINSTR,,11:55:11,PART OMITTED
334/C5696,PO CBV - LIFT RAM - NON S,-1,07/02/2024,-115.88,551,GI scrapping,4005794599,07/02/2024,,PROD,,HOPKINSTR,,15:32:12,OPEN TO ELEMENTS
334/C5699,PO CBV LIFT RAM SRS 531-7,-1,07/02/2024,-170.01,551,GI scrapping,4005779715,07/02/2024,,PROD,,CAZACUCL,,09:22:30,OPEN TO ELEMENTS
334/C6944,FUEL HOSE,-1,07/02/2024,-6.75,551,GI scrapping,4005792630,07/02/2024,,PROD,,HOPKINSTR,,14:33:07,DAMAGED END
334/D0193,MIRROR CLASS IV & V,-1,07/02/2024,-7.06,551,GI scrapping,4005781335,07/02/2024,,PROD,,HOPKINSTR,,11:13:19,DAMAGED MIRROR
334/D6558,WA ISOLATOR RELAY BRKT,-1,07/02/2024,-1.42,551,GI scrapping,4005781262,07/02/2024,,PROD,,HOPKINSTR,,11:07:00,BOLT SNAPPED OFF IN THREA
334/D7031,ABI FUSELINK BOX,-1,07/02/2024,-22.76,551,GI scrapping,4005780960,07/02/2024,,PROD,,HOPKINSTR,,10:50:12,DAMAGED
334/D8272,WASHER BOTTLE BRACKET,-2,07/02/2024,-9.82,551,GI scrapping,4005780961,07/02/2024,,PROD,,HOPKINSTR,,10:51:04,BOLT SNAPPED IN THREAD
334/D9781,VACUUM SERVO-175X22.2X61m,-1,07/02/2024,-85.23,551,GI scrapping,4005782629,07/02/2024,,PROD,,HOPKINSTR,,12:29:03,PARTS OMITTED
334/E3265,ISOLATOR SWITCH 12V/24V,-13,07/02/2024,-159.9,551,GI scrapping,4005782512,07/02/2024,,PROD,,HOPKINSTR,,12:24:26,MISSING KEYS
334/F3081,LIFT ARM SUPPORT DEVICE (,-1,07/02/2024,-11.57,551,GI scrapping,4005782515,07/02/2024,,PROD,,HOPKINSTR,,12:25:00,PAINT DAMAGE
334/F3675,LIFT ARM SUPPORT DEVICE (,-2,07/02/2024,-96.11,551,GI scrapping,4005782559,07/02/2024,,PROD,,HOPKINSTR,,12:27:41,PAINT DAMAGE
334/G3688,TANKS,-1,07/02/2024,-16.58,551,GI scrapping,4005794924,07/02/2024,,PROD,,CAZACUCL,,15:59:21,DAMAGED
335/05763,PA REARLIGHT ARM,-1,07/02/2024,-10.83,551,GI scrapping,4005782557,07/02/2024,,PROD,,HOPKINSTR,,12:27:02,BENT OUT OF SHAPE
335/F3907,WA ROUTING BRKT,-1,07/02/2024,-2.88,551,GI scrapping,4005781031,07/02/2024,,PROD,,HOPKINSTR,,10:56:22,BENT OUT OF SHAPE
335/F3909,WA BRKT STEP REAR,-1,07/02/2024,-4.12,551,GI scrapping,4005780152,07/02/2024,,PROD,,HOPKINSTR,,09:50:29,DAMAGED
346/00500,(P) FUEL FILLER NECK (SEK),-1,07/02/2024,-6.71,551,GI scrapping,4005780113,07/02/2024,,PROD,,HOPKINSTR,,09:47:37,DAMAGED
400/B3777,WA ADBLUE TANK (bracket),-10,07/02/2024,-147.7,551,GI scrapping,4005781400,07/02/2024,,PROD,,HOPKINSTR,,11:14:18,PAINT DAMAGE
400/B7241,ABI DIPSTICK HMH,-1,07/02/2024,-14.77,551,GI scrapping,4005797777,07/02/2024,,PROD,,CAZACUCL,,16:20:38,OPEN TO ELEMENTS
400/B7241,ABI DIPSTICK HMH,-1,07/02/2024,-14.77,551,GI scrapping,4005789377,07/02/2024,,PROD,,HOPKINSTR,,14:23:50,DIPSTICK BENT
400/K5653,FLOORMAT,-3,07/02/2024,-88.53,551,GI scrapping,4005794893,07/02/2024,,PROD,,CAZACUCL,,15:56:24,OPEN TO ELEMENTS
400/M4547,CPV TB AND SAHR CHRG,-3,07/02/2024,-458.62,551,GI scrapping,4005794763,07/02/2024,,PROD,,HOPKINSTR,,15:42:29,OPEN TO ELEMENTS
400/X5471,MOTOR 11cc UNI-DIRECT,-1,07/02/2024,-140.46,551,GI scrapping,4005794665,07/02/2024,,PROD,,HOPKINSTR,,15:36:25,DAMAGED SOLENOID
400/Y0580,UREA PRESSURE HOSE,-1,07/02/2024,-89.62,551,GI scrapping,4005797800,07/02/2024,,PROD,,CAZACUCL,,16:21:46,OPEN TO ELEMENTS
400/Y4438,WA LIFT C/B PIPE,-1,07/02/2024,-14.64,551,GI scrapping,4005778930,07/02/2024,,PROD,,BUTKUSA,,08:42:45,Attached to rejec part
401/C2534,WA SIDE PANEL POD SIDE,-3,07/02/2024,-51.22,551,GI scrapping,4005782410,07/02/2024,,PROD,,HOPKINSTR,,12:18:21,PAINT DAMAGE
401/C5486,ABI ENGINE COVER - NO LOGO,-3,07/02/2024,"-1,219.59",551,GI scrapping,4005779285,07/02/2024,,PROD,,BUTKUSA,,09:01:53,Damaged moulding and mesh
401/C5751,ABI ENGINE COVER - NO BADGE,-2,07/02/2024,-820.24,551,GI scrapping,4005779164,07/02/2024,,PROD,,BUTKUSA,,08:54:37,Damaged moulding
401/E5588,2c2T HBCV WITH EQ PORT,-1,07/02/2024,-161.72,551,GI scrapping,4005778930,07/02/2024,,PROD,,BUTKUSA,,08:42:45,Attached to rejec part
401/E5588,2c2T HBCV WITH EQ PORT,-1,07/02/2024,-161.72,551,GI scrapping,4005778739,07/02/2024,,PROD,,BUTKUSA,,08:33:57,Attached to rejec part
401/E8574,PIVOT VALVE 5CG,-9,07/02/2024,"-1,261.82",551,GI scrapping,4005781465,07/02/2024,,PROD,,HOPKINSTR,,11:20:11,DAMAGED SOLENOID
401/F2200,UREA PRESSURE HOSE STV 18,-1,07/02/2024,-108.39,551,GI scrapping,4005794760,07/02/2024,,PROD,,HOPKINSTR,,15:40:33,DAMAGED
401/G7298,WA REAR LIGHT SHROUD,-1,07/02/2024,-4.31,551,GI scrapping,4005794890,07/02/2024,,PROD,,CAZACUCL,,15:55:14,DAMAGED
401/H3346,ABI ENGINE COVER,-2,07/02/2024,-763.02,551,GI scrapping,4005779285,07/02/2024,,PROD,,BUTKUSA,,09:01:53,Damaged moulding and mesh
401/H8418,8 INCH BRAKE SERVO,-1,07/02/2024,-115.97,551,GI scrapping,4005782464,07/02/2024,,PROD,,HOPKINSTR,,12:22:55,SNAPPED STUD
401/J1173,BOOM TOP COVER PLATE - YE,-4,07/02/2024,-11,551,GI scrapping,4005781962,07/02/2024,,PROD,,HOPKINSTR,,11:53:33,PAINT DAMAGE
401/K1134,GAS STRUT P68,-1,07/02/2024,-6.4,551,GI scrapping,4005781264,07/02/2024,,PROD,,HOPKINSTR,,11:08:34,SCHRATCHED
401/K3017,GAS STRUT,-1,07/02/2024,-7.21,551,GI scrapping,4005797770,07/02/2024,,PROD,,CAZACUCL,,16:19:46,OPEN TO ELEMENTS
401/K3017,GAS STRUT,-1,07/02/2024,-7.21,551,GI scrapping,4005781263,07/02/2024,,PROD,,HOPKINSTR,,11:07:46,DAMAGED
401/M1022,PRESSING MOUNT ON AXLE,-1,07/02/2024,-3.04,551,GI scrapping,4005782417,07/02/2024,,PROD,,HOPKINSTR,,12:20:29,BENT OUT OF SHAPE
401/P1862,PLATE WEAR PAD SUPPORT,-1,07/02/2024,-2.4,551,GI scrapping,4005782314,07/02/2024,,PROD,,HOPKINSTR,,12:09:35,DAMAGED
401/R4682,HOSE - AC NO.10 C/L - 222,-1,07/02/2024,-22.34,551,GI scrapping,4005797730,07/02/2024,,PROD,,CAZACUCL,,16:14:51,OPEN TO ELEMENTS
401/S7203,MINI FILTER,-1,07/02/2024,-28.12,551,GI scrapping,4005781584,07/02/2024,,PROD,,HOPKINSTR,,11:22:24,CONTAMINATED
401/T8634,WA PIPE ATB COOLER END,-1,07/02/2024,-14.21,551,GI scrapping,4005782462,07/02/2024,,PROD,,HOPKINSTR,,12:21:40,LEAKING
401/W2970,WEARPAD SA,-1,07/02/2024,-4.12,551,GI scrapping,4005782244,07/02/2024,,PROD,,HOPKINSTR,,12:05:26,PARTS OMITTED
401/Y4736,FAN MOTOR MOUNT SAE,-1,07/02/2024,-25.27,551,GI scrapping,4005782337,07/02/2024,,PROD,,HOPKINSTR,,12:15:08,PAINT DAMAGE
402/D3404,WEARPAD SA,-3,07/02/2024,-12.81,551,GI scrapping,4005782157,07/02/2024,,PROD,,HOPKINSTR,,12:03:30,PARTS OMITTED
402/D5177,SA WEAR PAD,-1,07/02/2024,-6.49,551,GI scrapping,4005782152,07/02/2024,,PROD,,HOPKINSTR,,12:02:43,HOLES OUT OF LINE
402/D5179,SA WEAR PAD,-2,07/02/2024,-12.78,551,GI scrapping,4005782151,07/02/2024,,PROD,,HOPKINSTR,,12:02:03,HOLES OUT OF LINE
402/D5217,WEARPAD SA,-1,07/02/2024,-6.46,551,GI scrapping,4005782078,07/02/2024,,PROD,,HOPKINSTR,,12:00:38,WRONG FITTING
402/G3000,WA STEP,-1,07/02/2024,-76.79,551,GI scrapping,4005781266,07/02/2024,,PROD,,HOPKINSTR,,11:09:22,MISSING BOLT
402/G7503,PAINTED REAR DOOR NO/MECH,-2,07/02/2024,-29.98,551,GI scrapping,4005781404,07/02/2024,,PROD,,HOPKINSTR,,11:15:56,PAINT DAMAGE
402/G8875,PRESSING OUTER YELLOW,-2,07/02/2024,-29.86,551,GI scrapping,4005794940,07/02/2024,,PROD,,HOPKINSTR,,16:00:45,DAMAGED
402/K8479,WA- BRAKE SERVO MOUNT,-1,07/02/2024,-5.67,551,GI scrapping,4005780814,07/02/2024,,PROD,,HOPKINSTR,,10:43:19,CONTAMINATED
402/L8855,HYD 2 EPROP valve,-3,07/02/2024,-177.81,551,GI scrapping,4005781467,07/02/2024,,PROD,,HOPKINSTR,,11:21:03,DAMAGED PLUG
402/M4266,WA WORKLIGHT BRKT,-1,07/02/2024,-2.46,551,GI scrapping,4005782274,07/02/2024,,PROD,,HOPKINSTR,,12:08:52,DAMAGED
402/M5836,POPPET VALVE ASSY,-6,07/02/2024,-169.57,551,GI scrapping,4005781468,07/02/2024,,PROD,,HOPKINSTR,,11:21:41,DAMAGED PLUG
402/M5836,POPPET VALVE ASSY,-1,07/02/2024,-28.26,551,GI scrapping,4005797738,07/02/2024,,PROD,,CAZACUCL,,16:19:08,DAMAGED
402/M6266,CHAIN PULLEY 105x45x55,-5,07/02/2024,-72.36,551,GI scrapping,4005782075,07/02/2024,,PROD,,HOPKINSTR,,11:59:55,DAMAGED
402/N1238,STEER MODE VALVE 40LPM,-1,07/02/2024,-182.48,551,GI scrapping,4005782494,07/02/2024,,PROD,,HOPKINSTR,,12:23:30,DAMAGED SOLENOID
402/N1498,ABI HEATER HOSE FEED,-1,07/02/2024,-6.52,551,GI scrapping,4005794018,07/02/2024,,PROD,,HOPKINSTR,,14:45:14,MISSING CLIP
402/P6059,PILOT VALVE,-1,07/02/2024,-115.64,551,GI scrapping,4005788703,07/02/2024,,PROD,,HOPKINSTR,,14:21:37,DAMAGED PLUG
402/R6006,FUEL SENDER 400MM,-7,07/02/2024,-108.11,551,GI scrapping,4005781634,07/02/2024,,PROD,,HOPKINSTR,,11:27:43,INLET PORTS DAMAGED
402/R6008,FUEL SENDER 415MM,-1,07/02/2024,-15.69,551,GI scrapping,4005781636,07/02/2024,,PROD,,HOPKINSTR,,11:28:36,INLET PORTS DAMAGED
402/U4455,HOSE FUEL RETURN TO TANK-,-1,07/02/2024,-10.32,551,GI scrapping,4005788310,07/02/2024,,PROD,,HOPKINSTR,,14:15:29,HOSE END DAMAGED
402/V3155,FUEL HOSE TANK TO PUMP NG,-2,07/02/2024,-13.08,551,GI scrapping,4005790189,07/02/2024,,PROD,,HOPKINSTR,,14:26:30,ONE END MISSING
613/80044,"Hose 1/2""BSP X 680",-1,07/02/2024,-8.93,551,GI scrapping,4005781820,07/02/2024,,PROD,,HOPKINSTR,,11:40:48,USED AS SLAVE1
629/80108,HOSE 5/8BSP 9760mm,-1,07/02/2024,-53.13,551,GI scrapping,4005794866,07/02/2024,,PROD,,CAZACUCL,,15:53:19,DAMAGED
700/50130,REAR LIGHT & PLINTH CLUST,-1,07/02/2024,-14.05,551,GI scrapping,4005794924,07/02/2024,,PROD,,CAZACUCL,,15:59:21,DAMAGED
